index,Date,Symbol,Open,High,Low,Close,Volume From,Volume To
766,2017-12-31 02-AM,XRPUSD,1.83,1.87,1.77,1.78,1410428.13,2551414.74
765,2017-12-31 03-AM,XRPUSD,1.78,1.86,1.6,1.63,2432526.72,4120763.99
764,2017-12-31 04-AM,XRPUSD,1.63,1.85,1.63,1.85,1616800.32,2793703.04
763,2017-12-31 05-AM,XRPUSD,1.85,1.85,1.75,1.83,618719.94,1111402.98
762,2017-12-31 06-AM,XRPUSD,1.83,1.98,1.77,1.93,1319677.49,2486367.4
761,2017-12-31 07-AM,XRPUSD,1.93,1.94,1.82,1.89,577726.97,1084861.23
760,2017-12-31 08-AM,XRPUSD,1.89,1.98,1.87,1.94,740778.9,1434220.91
759,2017-12-31 09-AM,XRPUSD,1.94,1.97,1.88,1.89,298522.12,576115.24
758,2017-12-31 10-AM,XRPUSD,1.89,1.91,1.86,1.89,345267.41,649508.49
757,2017-12-31 11-AM,XRPUSD,1.89,1.96,1.89,1.93,210463.34,407252.65
756,2017-12-31 12-PM,XRPUSD,1.93,2.07,1.92,1.99,1308656.6,2632645.72
755,2017-12-31 01-PM,XRPUSD,1.99,2.1,1.99,2.05,734838.55,1512117.47
754,2017-12-31 02-PM,XRPUSD,2.05,2.07,1.97,2,557199.08,1125410.54
753,2017-12-31 03-PM,XRPUSD,2,2,1.91,1.95,663234.96,1287403.83
752,2017-12-31 04-PM,XRPUSD,1.95,1.99,1.93,1.95,620345.5,1218502.74
751,2017-12-31 05-PM,XRPUSD,1.95,2.03,1.95,1.98,310227.49,617477.38
750,2017-12-31 06-PM,XRPUSD,1.98,2,1.94,1.95,326973.49,641322.76
749,2017-12-31 07-PM,XRPUSD,1.95,1.98,1.93,1.96,370693.08,723780.53
748,2017-12-31 08-PM,XRPUSD,1.96,2.05,1.95,2.01,667094.73,1330541.86
747,2017-12-31 09-PM,XRPUSD,2.01,2.04,1.98,2.03,545369.38,1104812.35
746,2017-12-31 10-PM,XRPUSD,2.03,2.04,2.01,2.02,326581.02,661861.58
745,2017-12-31 11-PM,XRPUSD,2.02,2.02,1.97,1.99,232800.58,463928.67
744,2018-01-01 12-AM,XRPUSD,1.99,2,1.95,1.97,310279.18,609512.08
743,2018-01-01 01-AM,XRPUSD,1.97,2,1.95,1.97,178865.21,353528.77
742,2018-01-01 02-AM,XRPUSD,1.97,1.99,1.97,1.97,85367.55,168530.37
741,2018-01-01 03-AM,XRPUSD,1.97,2.01,1.97,1.97,323735.48,642189.47
740,2018-01-01 04-AM,XRPUSD,1.97,1.99,1.93,1.94,626790.95,1227131.94
739,2018-01-01 05-AM,XRPUSD,1.94,1.98,1.92,1.95,358285.99,692441.96
738,2018-01-01 06-AM,XRPUSD,1.95,1.99,1.93,1.98,228034.04,444911.58
